user_id,signup_date,status,miserable
467776,2019-06-05 08:02:50,emailverified,
632930,2019-12-30 07:38:59,emailverified,
475626,2019-06-18 01:07:25,emailverified,
46847,2014-10-05 23:23:31,emailverified,
672383,2020-06-01 19:03:22,emailverified,
672396,2020-06-01 20:25:02,emailverified,
320766,2018-10-26 06:54:11,emailverified,
336638,2018-11-10 09:36:22,emailverified,
243446,2018-08-08 00:42:34,emailverified,
114936,2018-04-06 16:24:47,emailverified,
130056,2018-04-18 23:40:43,emailverified,
185824,2018-06-22 18:14:37,emailverified,
136916,2018-04-29 04:48:00,emailverified,0.0
275148,2018-09-03 16:30:22,emailverified,0.0
119672,2018-04-08 23:58:17,emailverified,
671996,2020-05-31 09:43:19,emailverified,
681248,2020-07-02 21:23:41,emailverified,
150990,2018-05-14 23:01:12,emailverified,
207952,2018-07-12 18:44:25,emailverified,
663220,2020-04-26 12:19:47,emailverified,
640689,2020-01-25 21:07:31,emailverified,
131150,2018-04-20 14:09:37,emailverified,
681253,2020-07-02 21:40:08,emailverified,
681250,2020-07-02 21:25:56,emailverified,
375094,2018-12-24 18:45:19,emailverified,
677735,2020-06-21 02:14:02,emailverified,
681246,2020-07-02 21:21:18,disabled,
608131,2019-10-10 15:49:26,emailverified,
63449,2015-09-30 09:12:44,emailverified,
415376,2019-03-24 08:54:03,emailverified,
130486,2018-04-19 15:27:18,emailverified,
680137,2020-06-28 21:11:27,emailverified,
288084,2018-09-19 13:53:32,emailverified,
657227,2020-03-27 10:42:45,emailverified,
41771,2014-07-09 01:47:57,emailverified,
660058,2020-04-11 07:36:13,emailverified,
420650,2019-04-03 11:05:19,emailverified,
642015,2020-01-30 18:34:47,emailverified,
201846,2018-07-08 09:39:03,emailverified,
339246,2018-11-12 18:45:49,emailverified,
131346,2018-04-20 19:00:12,emailverified,
117570,2018-04-07 15:33:59,emailverified,
681261,2020-07-02 22:38:29,emailverified,
590185,2019-09-12 07:33:56,emailverified,
124706,2018-04-13 06:57:09,emailverified,
510910,2019-07-19 21:47:04,emailverified,
117072,2018-04-07 11:39:54,emailverified,
318150,2018-10-23 12:23:26,emailverified,
135918,2018-04-27 17:30:10,emailverified,
154090,2018-05-18 03:52:07,emailverified,
61609,2015-08-21 16:05:56,emailverified,
657514,2020-03-28 17:24:47,emailverified,
651578,2020-03-03 20:57:30,emailverified,
662514,2020-04-23 15:03:14,emailverified,
141810,2018-05-05 11:55:18,emailverified,
680927,2020-07-01 17:54:58,emailverified,
667017,2020-05-11 21:45:32,ghost,
640662,2020-01-25 19:13:39,emailverified,
681208,2020-07-02 18:37:22,emailverified,
655243,2020-03-18 08:34:15,emailverified,
383333,2019-01-15 14:15:08,emailverified,
414353,2019-03-22 11:44:43,emailverified,
681271,2020-07-03 00:25:58,emailverified,
640356,2020-01-24 16:37:17,emailverified,
190308,2018-06-27 16:29:10,emailverified,
622068,2019-11-19 00:14:37,emailverified,
675075,2020-06-12 02:43:16,emailverified,
666165,2020-05-08 15:42:16,emailverified,
681280,2020-07-03 01:25:14,emailverified,
677930,2020-06-21 18:03:39,emailverified,
665193,2020-05-04 21:42:06,emailverified,
393698,2019-02-09 05:57:18,emailverified,
414503,2019-03-22 17:52:16,emailverified,
656415,2020-03-23 11:20:57,emailverified,
123398,2018-04-11 21:07:27,emailverified,
128174,2018-04-16 21:14:51,emailverified,
304928,2018-10-09 10:10:53,emailverified,
663137,2020-04-26 04:04:22,emailverified,
470084,2019-06-09 21:40:47,emailverified,
669997,2020-05-23 05:10:09,emailverified,
115596,2018-04-06 19:09:43,emailverified,
375989,2018-12-27 19:59:11,emailverified,
230360,2018-07-29 08:32:07,emailverified,
331340,2018-11-05 10:16:47,emailverified,
668425,2020-05-17 04:42:33,emailverified,
666001,2020-05-07 23:39:58,emailverified,
671774,2020-05-30 14:07:56,emailverified,
624444,2019-11-28 05:37:04,emailverified,
141842,2018-05-05 12:21:11,emailverified,
680473,2020-06-30 06:19:39,emailverified,
625887,2019-12-03 10:15:02,emailverified,
681320,2020-07-03 05:14:41,emailverified,
116362,2018-04-07 05:06:29,emailverified,
349972,2018-11-22 07:11:42,emailverified,
186544,2018-06-23 11:04:21,emailverified,
374074,2018-12-21 18:17:18,emailverified,
276476,2018-09-05 08:46:13,emailverified,
115184,2018-04-06 17:17:59,emailverified,
119700,2018-04-09 01:08:47,emailverified,
119586,2018-04-08 21:51:39,emailverified,1.0
296186,2018-09-29 12:26:05,emailverified,
133268,2018-04-23 21:26:19,emailverified,
122898,2018-04-11 12:45:12,emailverified,
99334,2017-09-10 07:43:41,emailverified,
147348,2018-05-11 10:14:01,emailverified,
121942,2018-04-10 15:59:50,emailverified,
235928,2018-08-02 13:38:41,emailverified,0.0
21062,2012-11-07 12:08:15,emailverified,
678531,2020-06-23 18:44:11,emailverified,
211858,2018-07-15 18:25:08,emailverified,
120590,2018-04-09 14:51:18,emailverified,
293344,2018-09-25 23:25:12,emailverified,
376012,2018-12-27 21:28:11,emailverified,
415472,2019-03-24 12:36:24,emailverified,
411919,2019-03-17 09:56:40,emailverified,
118510,2018-04-08 07:04:40,emailverified,
114890,2018-04-06 16:13:17,emailverified,0.0
120430,2018-04-09 13:06:30,emailverified,
620342,2019-11-13 13:17:56,emailverified,
117596,2018-04-07 15:43:52,emailverified,
127944,2018-04-16 17:06:07,emailverified,
679000,2020-06-25 10:38:42,emailverified,
108374,2018-01-27 14:37:44,emailverified,
115096,2018-04-06 17:03:20,emailverified,
650281,2020-02-28 01:01:01,emailverified,
377862,2019-01-02 15:12:34,emailverified,
372727,2018-12-18 09:09:48,emailverified,
115834,2018-04-06 20:45:10,emailverified,
418551,2019-03-30 11:21:42,emailverified,
408304,2019-03-10 23:56:32,emailverified,
116942,2018-04-07 10:45:36,emailverified,
131180,2018-04-20 14:33:02,emailverified,
117740,2018-04-07 17:14:07,emailverified,
119014,2018-04-08 13:35:12,emailverified,
115458,2018-04-06 18:29:05,emailverified,
56867,2015-05-19 11:42:23,emailverified,
172,2011-05-06 19:02:52,emailverified,
119832,2018-04-09 05:31:08,emailverified,
302876,2018-10-07 07:27:36,emailverified,
63151,2015-09-24 16:11:25,emailverified,
673583,2020-06-06 15:47:08,emailverified,
104064,2017-11-28 18:01:48,emailverified,
17682,2012-06-26 12:13:49,emailverified,
408940,2019-03-11 23:03:56,emailverified,
681040,2020-07-02 07:13:16,emailverified,
570291,2019-08-31 15:12:33,emailverified,
652295,2020-03-06 12:45:18,emailverified,
117334,2018-04-07 13:40:14,emailverified,
642325,2020-01-31 21:24:49,emailverified,
643279,2020-02-04 08:48:11,emailverified,
527610,2019-07-30 20:36:25,emailverified,
651009,2020-03-01 18:04:45,emailverified,
125978,2018-04-14 11:17:27,emailverified,
651391,2020-03-03 06:02:31,emailverified,
202204,2018-07-08 16:25:52,emailverified,
528751,2019-07-31 21:42:23,emailverified,
681374,2020-07-03 10:11:06,ghost,
120188,2018-04-09 10:35:06,emailverified,
641959,2020-01-30 15:11:37,emailverified,
169044,2018-06-03 13:21:18,emailverified,
268574,2018-08-27 10:06:35,emailverified,
112976,2018-03-25 13:49:54,emailverified,
678728,2020-06-24 12:07:17,emailverified,
131906,2018-04-21 16:11:41,emailverified,
27321,2013-08-10 22:41:57,emailverified,
681264,2020-07-02 23:13:06,emailverified,1.0
473192,2019-06-14 16:38:31,emailverified,
614517,2019-10-27 16:39:54,emailverified,
662998,2020-04-25 14:52:36,emailverified,
107986,2018-01-23 12:19:33,emailverified,
677506,2020-06-20 10:45:33,emailverified,
26802,2013-07-26 13:06:31,emailverified,
191,2011-05-06 19:29:31,emailverified,
231840,2018-07-30 14:16:53,emailverified,
330738,2018-11-04 17:57:01,emailverified,
107728,2018-01-20 15:08:31,emailverified,
307556,2018-10-12 06:51:44,emailverified,0.0
680428,2020-06-30 01:28:40,emailverified,
106344,2018-01-03 08:53:32,emailverified,
27493,2013-08-15 09:38:15,emailverified,
391668,2019-02-04 08:19:34,emailverified,
56983,2015-05-21 05:25:10,emailverified,
665719,2020-05-06 22:14:36,emailverified,
128948,2018-04-17 18:09:09,emailverified,0.0
635920,2020-01-08 16:14:25,emailverified,
104944,2017-12-11 23:07:47,emailverified,
171224,2018-06-05 16:18:11,emailverified,
129584,2018-04-18 12:48:20,emailverified,
198098,2018-07-05 14:24:34,emailverified,
352590,2018-11-24 16:39:40,emailverified,
666100,2020-05-08 11:32:00,emailverified,
190362,2018-06-27 17:17:44,emailverified,
386041,2019-01-22 15:15:44,emailverified,
324306,2018-10-29 14:28:49,emailverified,
444758,2019-04-30 11:37:49,emailverified,
681387,2020-07-03 11:13:52,ghost,
675335,2020-06-13 00:57:11,emailverified,
194986,2018-07-02 15:52:12,emailverified,
124734,2018-04-13 08:09:32,emailverified,
674883,2020-06-11 10:56:02,emailverified,
18655,2012-08-01 22:31:44,emailverified,
115820,2018-04-06 20:37:33,emailverified,
26111,2013-06-23 15:56:53,emailverified,
125802,2018-04-14 06:54:18,emailverified,
66333,2015-11-19 20:37:41,emailverified,
277190,2018-09-06 06:07:41,emailverified,
680595,2020-06-30 15:39:55,ghost,1.0
237116,2018-08-03 14:03:40,emailverified,
123642,2018-04-12 06:21:51,emailverified,
63837,2015-10-07 23:41:36,emailverified,
661118,2020-04-16 16:21:29,emailverified,
29359,2013-10-08 12:09:24,emailverified,
93628,2017-05-30 11:01:59,emailverified,
122314,2018-04-10 22:27:19,emailverified,
671192,2020-05-28 12:46:19,emailverified,
681410,2020-07-03 12:36:22,ghost,
681407,2020-07-03 12:28:24,emailverified,
129602,2018-04-18 13:01:37,emailverified,
347498,2018-11-19 23:36:43,emailverified,
663287,2020-04-26 20:13:09,emailverified,
58761,2015-06-26 19:00:21,emailverified,
641790,2020-01-29 21:27:05,emailverified,
18550,2012-07-28 22:41:43,emailverified,
108300,2018-01-26 22:03:01,emailverified,
117190,2018-04-07 12:40:32,emailverified,
549145,2019-08-17 04:22:16,emailverified,
562409,2019-08-25 17:29:11,emailverified,
123684,2018-04-12 07:24:14,emailverified,
428211,2019-04-15 13:43:54,emailverified,
660784,2020-04-14 19:52:17,emailverified,
680580,2020-06-30 14:47:02,ghost,1.0
681388,2020-07-03 11:14:15,emailverified,
681411,2020-07-03 12:38:11,ghost,
672750,2020-06-03 08:58:06,emailverified,
277830,2018-09-06 23:56:54,emailverified,
653608,2020-03-11 14:07:27,emailverified,
67401,2015-12-08 23:18:33,emailverified,
91698,2017-04-24 19:24:48,emailverified,
621821,2019-11-18 00:13:53,emailverified,
392256,2019-02-05 14:38:31,emailverified,
679803,2020-06-27 17:41:01,emailverified,
165786,2018-05-30 16:08:09,emailverified,
623945,2019-11-26 00:03:18,emailverified,
641100,2020-01-27 10:41:17,emailverified,
681425,2020-07-03 13:25:47,ghost,
498017,2019-07-10 10:14:41,emailverified,
615089,2019-10-29 11:59:52,emailverified,
626769,2019-12-06 15:52:44,emailverified,
640675,2020-01-25 20:00:30,emailverified,
50613,2014-12-10 14:21:34,emailverified,
119472,2018-04-08 19:45:42,emailverified,
681239,2020-07-02 20:51:40,emailverified,
652733,2020-03-07 21:22:11,emailverified,
76829,2016-07-03 19:14:07,emailverified,
111704,2018-03-09 11:42:56,emailverified,
184322,2018-06-20 20:38:28,emailverified,
681424,2020-07-03 13:22:48,emailverified,
638516,2020-01-17 21:03:13,banned,
115038,2018-04-06 16:46:00,emailverified,0.0
138040,2018-04-30 18:46:45,emailverified,
680386,2020-06-29 20:44:38,emailverified,
211758,2018-07-15 17:16:40,emailverified,
220074,2018-07-21 17:51:20,emailverified,
58941,2015-06-30 18:50:35,emailverified,
128614,2018-04-17 12:15:47,emailverified,
197436,2018-07-05 01:46:26,emailverified,
114644,2018-04-06 15:16:12,emailverified,
681426,2020-07-03 13:26:56,emailverified,
144404,2018-05-08 04:23:24,emailverified,0.0
615825,2019-10-31 21:35:05,emailverified,
179254,2018-06-15 05:05:09,emailverified,
418638,2019-03-30 14:51:31,emailverified,
672846,2020-06-03 16:19:00,emailverified,
671629,2020-05-30 00:28:12,emailverified,1.0
374130,2018-12-21 21:06:46,emailverified,
109844,2018-02-14 20:27:02,emailverified,
378157,2019-01-03 11:26:55,emailverified,
94602,2017-06-16 21:26:56,emailverified,
319104,2018-10-24 11:24:23,emailverified,
681437,2020-07-03 13:57:55,emailverified,
333858,2018-11-07 19:50:48,emailverified,
681445,2020-07-03 14:27:11,emailverified,
135004,2018-04-26 08:23:52,emailverified,
114438,2018-04-06 14:19:56,emailverified,
681451,2020-07-03 14:38:38,ghost,
632720,2019-12-29 13:24:18,emailverified,
647751,2020-02-20 08:42:48,emailverified,
626009,2019-12-03 18:09:39,emailverified,
658814,2020-04-04 13:00:39,banned,
667455,2020-05-13 17:26:22,emailverified,
427378,2019-04-14 00:52:05,emailverified,
674327,2020-06-09 09:28:24,emailverified,
124240,2018-04-12 17:27:03,emailverified,
313850,2018-10-18 21:00:51,emailverified,
648148,2020-02-21 13:44:07,emailverified,
140898,2018-05-04 12:36:59,emailverified,
123146,2018-04-11 16:31:54,emailverified,
674356,2020-06-09 13:07:30,disabled,
100916,2017-10-07 02:59:40,emailverified,0.0
171912,2018-06-06 14:07:06,emailverified,
141454,2018-05-05 01:56:36,emailverified,
41903,2014-07-11 17:45:52,emailverified,
681466,2020-07-03 15:28:14,emailverified,
673397,2020-06-05 22:59:53,emailverified,
672777,2020-06-03 12:23:59,emailverified,
681471,2020-07-03 15:39:46,emailverified,
74001,2016-04-30 13:26:08,emailverified,
124308,2018-04-12 18:31:56,emailverified,
287696,2018-09-19 00:42:31,emailverified,
655565,2020-03-19 15:10:00,emailverified,
661548,2020-04-18 19:37:19,emailverified,
678645,2020-06-24 04:48:29,emailverified,
681477,2020-07-03 15:59:52,emailverified,
132638,2018-04-22 22:03:16,emailverified,
675521,2020-06-13 15:28:59,emailverified,
505735,2019-07-15 22:53:03,emailverified,
645506,2020-02-11 22:29:42,emailverified,
677334,2020-06-19 21:20:33,emailverified,
636461,2020-01-10 11:30:34,emailverified,
390089,2019-01-31 17:13:04,emailverified,
676268,2020-06-16 06:42:15,emailverified,
111718,2018-03-09 13:18:59,emailverified,
650639,2020-02-29 09:20:54,emailverified,
229684,2018-07-28 19:37:27,emailverified,
151388,2018-05-15 11:24:26,emailverified,
88331,2017-02-25 20:38:16,emailverified,
373692,2018-12-20 18:51:24,emailverified,
134000,2018-04-24 23:26:50,emailverified,
116898,2018-04-07 10:20:45,emailverified,
681440,2020-07-03 14:13:17,emailverified,
116382,2018-04-07 05:18:07,emailverified,
674468,2020-06-09 21:13:18,emailverified,
115258,2018-04-06 17:32:09,emailverified,
622490,2019-11-20 19:23:12,emailverified,
280780,2018-09-10 13:37:09,emailverified,
86901,2017-01-30 13:09:25,emailverified,0.0
681482,2020-07-03 16:27:01,emailverified,
77353,2016-07-15 03:09:57,emailverified,
323500,2018-10-28 17:32:51,emailverified,
681480,2020-07-03 16:14:59,emailverified,
125148,2018-04-13 15:43:54,emailverified,
681289,2020-07-03 02:03:56,emailverified,
330998,2018-11-04 23:44:39,emailverified,
115280,2018-04-06 17:36:39,emailverified,
376031,2018-12-27 22:13:34,emailverified,
664809,2020-05-03 08:52:14,emailverified,
412703,2019-03-19 01:20:47,emailverified,
116040,2018-04-06 22:28:45,emailverified,
177806,2018-06-13 13:35:28,emailverified,
311662,2018-10-16 10:58:08,emailverified,
229892,2018-07-29 00:22:30,emailverified,
113332,2018-03-29 07:52:10,emailverified,
641989,2020-01-30 17:17:35,emailverified,
119082,2018-04-08 14:23:44,emailverified,
679949,2020-06-28 07:26:03,ghost,
654493,2020-03-15 05:42:31,emailverified,
681506,2020-07-03 17:49:11,disabled,
644048,2020-02-06 20:58:58,emailverified,
477963,2019-06-20 23:44:22,emailverified,
650714,2020-02-29 15:43:31,emailverified,
622382,2019-11-20 11:13:16,emailverified,
146636,2018-05-10 14:55:45,emailverified,
547951,2019-08-16 02:37:38,emailverified,
679643,2020-06-27 08:12:16,emailverified,
277162,2018-09-06 03:56:10,emailverified,
383890,2019-01-16 23:46:16,emailverified,0.0
565029,2019-08-27 14:19:56,emailverified,
158496,2018-05-23 08:36:04,emailverified,
681507,2020-07-03 18:00:43,emailverified,
362660,2018-12-05 15:14:35,emailverified,
174920,2018-06-10 06:52:23,emailverified,
258674,2018-08-17 21:51:15,emailverified,
640569,2020-01-25 12:48:50,emailverified,
667519,2020-05-13 23:00:23,emailverified,
179162,2018-06-15 01:50:08,emailverified,
292408,2018-09-24 21:17:03,emailverified,
649804,2020-02-26 15:20:56,emailverified,
629031,2019-12-14 21:58:09,emailverified,
282168,2018-09-12 10:02:44,emailverified,
657316,2020-03-27 20:07:24,emailverified,
116752,2018-04-07 09:19:15,emailverified,
676931,2020-06-18 12:01:41,emailverified,
217472,2018-07-19 13:46:23,emailverified,
609436,2019-10-13 16:41:34,emailverified,
374238,2018-12-22 05:02:52,emailverified,
287452,2018-09-18 17:43:14,emailverified,
681511,2020-07-03 18:10:40,emailverified,
610040,2019-10-15 04:27:05,emailverified,
680928,2020-07-01 17:55:21,disabled,
51950,2015-01-16 20:42:13,emailverified,
70021,2016-02-05 16:41:58,emailverified,
227712,2018-07-27 10:48:08,emailverified,
681527,2020-07-03 18:49:48,emailverified,
681530,2020-07-03 18:55:38,ghost,
187962,2018-06-25 06:58:05,emailverified,
115846,2018-04-06 20:49:09,emailverified,
193806,2018-07-01 16:56:07,emailverified,
672444,2020-06-02 01:59:12,emailverified,
387327,2019-01-25 14:40:54,emailverified,
672736,2020-06-03 07:16:03,emailverified,
24790,2013-04-26 23:58:37,emailverified,
125562,2018-04-13 22:31:07,emailverified,
670232,2020-05-24 05:44:38,emailverified,
66585,2015-11-24 03:15:36,emailverified,
414847,2019-03-23 06:53:53,emailverified,
389307,2019-01-29 19:59:54,emailverified,
272004,2018-08-31 00:05:27,emailverified,
92934,2017-05-15 21:36:53,emailverified,
637444,2020-01-13 18:46:54,emailverified,
681532,2020-07-03 19:06:37,disabled,
420919,2019-04-03 20:42:01,emailverified,
139328,2018-05-02 15:22:47,emailverified,
532368,2019-08-03 10:39:21,emailverified,
131196,2018-04-20 15:04:28,emailverified,
136370,2018-04-28 11:19:29,emailverified,
396580,2019-02-15 17:25:11,emailverified,
328136,2018-11-02 11:30:35,emailverified,
676500,2020-06-16 23:45:21,emailverified,
192610,2018-06-30 08:14:21,emailverified,
245594,2018-08-09 13:42:11,emailverified,
81383,2016-10-08 18:32:28,emailverified,
327142,2018-11-01 11:25:24,emailverified,
427244,2019-04-13 18:37:07,emailverified,
655683,2020-03-20 04:10:06,emailverified,
678255,2020-06-22 21:49:54,emailverified,
681550,2020-07-03 19:52:05,ghost,1.0
177958,2018-06-13 16:02:45,emailverified,
178488,2018-06-14 08:33:42,emailverified,
116112,2018-04-06 23:18:48,emailverified,
116560,2018-04-07 07:52:00,emailverified,
141054,2018-05-04 15:47:41,emailverified,
160486,2018-05-25 13:02:14,emailverified,
209230,2018-07-13 20:49:31,emailverified,
30629,2013-11-15 12:31:57,emailverified,0.0
251710,2018-08-13 15:24:03,emailverified,
398274,2019-02-19 12:59:43,emailverified,
119102,2018-04-08 14:36:28,emailverified,
551260,2019-08-18 15:54:18,emailverified,
636836,2020-01-11 15:50:24,emailverified,
681554,2020-07-03 20:20:54,emailverified,
548667,2019-08-16 21:14:43,emailverified,
655587,2020-03-19 17:10:01,emailverified,
394022,2019-02-09 18:50:24,emailverified,
349352,2018-11-21 15:36:06,emailverified,0.0
681558,2020-07-03 20:31:54,emailverified,
191406,2018-06-28 21:02:35,disabled,
115388,2018-04-06 18:06:38,emailverified,
673476,2020-06-06 08:47:41,emailverified,
115902,2018-04-06 21:06:21,emailverified,
353338,2018-11-25 08:27:45,emailverified,
125834,2018-04-14 07:43:36,emailverified,
273976,2018-09-02 09:51:36,emailverified,
681566,2020-07-03 21:10:57,emailverified,
401678,2019-02-26 07:11:51,emailverified,
538659,2019-08-07 12:40:45,emailverified,
139390,2018-05-02 17:41:11,emailverified,
122636,2018-04-11 09:11:34,emailverified,
387473,2019-01-25 22:03:00,emailverified,
119678,2018-04-09 00:06:04,emailverified,1.0
378287,2019-01-03 19:24:07,emailverified,
338100,2018-11-11 17:30:16,emailverified,
677012,2020-06-18 17:59:52,emailverified,
681567,2020-07-03 21:16:10,emailverified,
607459,2019-10-08 23:31:12,emailverified,
676690,2020-06-17 17:23:57,emailverified,1.0
657253,2020-03-27 13:31:44,emailverified,
274566,2018-09-03 00:07:13,emailverified,
386312,2019-01-23 07:58:18,emailverified,
652052,2020-03-05 14:36:04,emailverified,
364476,2018-12-07 18:37:46,emailverified,
655295,2020-03-18 13:22:02,emailverified,
639287,2020-01-20 19:14:08,emailverified,
124250,2018-04-12 17:32:13,emailverified,
652897,2020-03-08 14:37:50,disabled,
365996,2018-12-09 14:19:28,emailverified,
609847,2019-10-14 16:17:46,emailverified,
10693,2011-11-11 02:55:23,emailverified,0.0
323748,2018-10-28 23:05:49,emailverified,
379850,2019-01-07 14:52:44,emailverified,
141436,2018-05-05 01:16:14,emailverified,
195106,2018-07-02 18:49:12,emailverified,
681510,2020-07-03 18:09:48,ghost,
412970,2019-03-19 13:54:17,emailverified,
676048,2020-06-15 12:59:40,emailverified,
262982,2018-08-21 10:05:49,emailverified,
644349,2020-02-07 20:08:14,emailverified,
679089,2020-06-25 16:54:22,emailverified,
681580,2020-07-03 22:00:09,ghost,
115582,2018-04-06 19:06:27,emailverified,
665888,2020-05-07 15:19:42,emailverified,
679246,2020-06-26 05:03:02,emailverified,
680690,2020-06-30 21:56:13,emailverified,
681602,2020-07-03 23:23:57,emailverified,
118060,2018-04-07 20:01:24,emailverified,
679061,2020-06-25 15:10:04,emailverified,
602524,2019-09-25 02:37:24,emailverified,
666814,2020-05-10 23:54:08,emailverified,
570736,2019-09-01 01:11:34,emailverified,
673663,2020-06-06 21:35:54,emailverified,
680811,2020-07-01 10:19:40,ghost,
681620,2020-07-04 00:48:24,emailverified,
307072,2018-10-11 16:21:31,emailverified,
681624,2020-07-04 01:10:34,emailverified,
677206,2020-06-19 12:38:56,emailverified,
681622,2020-07-04 01:04:05,emailverified,
634461,2020-01-04 01:29:35,emailverified,
681214,2020-07-02 19:07:59,emailverified,
21184,2012-11-12 23:19:59,banned,
411070,2019-03-15 18:27:47,emailverified,
154366,2018-05-18 12:37:47,emailverified,
681635,2020-07-04 02:02:01,disabled,1.0
610084,2019-10-15 06:52:17,emailverified,
681631,2020-07-04 01:34:55,emailverified,
114270,2018-04-06 13:41:32,emailverified,
647797,2020-02-20 11:35:07,emailverified,
635737,2020-01-08 00:43:41,emailverified,
380430,2019-01-09 03:41:41,emailverified,
135742,2018-04-27 12:17:32,emailverified,
681639,2020-07-04 02:17:28,emailverified,
681632,2020-07-04 01:41:09,emailverified,
138860,2018-05-01 22:36:21,emailverified,
253894,2018-08-14 15:49:24,emailverified,
632971,2019-12-30 11:09:44,emailverified,
83144,2016-11-14 13:52:42,emailverified,
371000,2018-12-15 19:29:52,emailverified,
646867,2020-02-17 05:03:36,emailverified,
195936,2018-07-03 15:33:04,banned,
660986,2020-04-15 22:56:23,emailverified,
652569,2020-03-07 10:43:45,emailverified,
401951,2019-02-26 16:10:45,emailverified,
117382,2018-04-07 14:01:10,emailverified,
121580,2018-04-10 10:54:55,emailverified,
288190,2018-09-19 16:51:44,emailverified,
646763,2020-02-16 18:37:19,emailverified,
116500,2018-04-07 06:59:29,emailverified,
630480,2019-12-20 20:03:00,emailverified,
651670,2020-03-04 06:59:07,emailverified,
141368,2018-05-04 23:12:12,emailverified,
121094,2018-04-09 22:15:47,emailverified,
378513,2019-01-04 12:13:25,emailverified,
116674,2018-04-07 08:41:49,emailverified,
194084,2018-07-02 00:01:05,emailverified,
127504,2018-04-16 06:48:00,emailverified,
124158,2018-04-12 16:13:31,emailverified,
637922,2020-01-15 15:38:08,emailverified,
153568,2018-05-17 13:54:09,emailverified,
119316,2018-04-08 17:43:50,emailverified,0.0
681682,2020-07-04 07:49:41,emailverified,
131806,2018-04-21 12:28:35,emailverified,
680297,2020-06-29 14:07:59,emailverified,
124856,2018-04-13 11:13:38,emailverified,
413941,2019-03-21 14:16:56,emailverified,
121404,2018-04-10 08:18:49,emailverified,
672832,2020-06-03 15:16:57,emailverified,
681696,2020-07-04 08:46:51,ghost,
674303,2020-06-09 07:02:46,emailverified,
149372,2018-05-13 11:41:10,emailverified,
205008,2018-07-10 20:21:30,emailverified,
416919,2019-03-27 08:30:05,emailverified,
604508,2019-09-30 05:02:38,emailverified,
114984,2018-04-06 16:35:48,emailverified,
665166,2020-05-04 18:53:48,emailverified,
626752,2019-12-06 14:59:42,emailverified,
132166,2018-04-22 02:10:12,emailverified,
118516,2018-04-08 07:11:19,emailverified,
674630,2020-06-10 12:20:30,emailverified,
319176,2018-10-24 13:13:14,emailverified,
678793,2020-06-24 16:13:57,emailverified,
676320,2020-06-16 11:52:33,emailverified,
115484,2018-04-06 18:37:48,emailverified,
99894,2017-09-20 11:36:37,emailverified,
681709,2020-07-04 09:51:18,ghost,
116316,2018-04-07 03:59:49,emailverified,
675155,2020-06-12 11:33:07,emailverified,
275664,2018-09-04 07:41:54,emailverified,
681238,2020-07-02 20:50:52,emailverified,
677713,2020-06-21 00:47:07,emailverified,
679365,2020-06-26 13:11:25,disabled,
408117,2019-03-10 17:24:20,emailverified,
176460,2018-06-11 19:55:02,emailverified,
187542,2018-06-24 16:00:21,emailverified,
679760,2020-06-27 15:02:45,emailverified,1.0
401796,2019-02-26 12:22:29,emailverified,
674977,2020-06-11 19:09:00,emailverified,
681699,2020-07-04 08:57:49,disabled,
508786,2019-07-18 03:01:17,emailverified,
389942,2019-01-31 11:33:56,emailverified,
82948,2016-11-10 22:35:00,emailverified,
539275,2019-08-08 01:52:07,emailverified,
104062,2017-11-28 17:45:54,emailverified,
629124,2019-12-15 10:27:27,ghost,
633082,2019-12-30 17:19:29,emailverified,
153838,2018-05-17 19:15:41,emailverified,
317386,2018-10-22 16:51:15,emailverified,
61129,2015-08-10 15:08:55,emailverified,
657896,2020-03-30 14:34:49,emailverified,
81297,2016-10-07 09:01:49,emailverified,
458446,2019-05-21 13:08:56,emailverified,
666980,2020-05-11 17:51:31,emailverified,
465789,2019-05-31 16:57:27,emailverified,
115104,2018-04-06 17:03:52,emailverified,
50842,2014-12-16 07:40:17,emailverified,
681728,2020-07-04 11:00:57,ghost,
655887,2020-03-21 00:19:53,emailverified,
125258,2018-04-13 17:21:32,emailverified,
628779,2019-12-13 23:06:35,emailverified,
443866,2019-04-29 18:54:46,emailverified,
392673,2019-02-06 16:33:38,emailverified,
55919,2015-04-27 12:12:46,emailverified,
117198,2018-04-07 12:43:23,emailverified,
264200,2018-08-22 18:51:55,emailverified,0.0
617155,2019-11-04 19:24:00,emailverified,
459650,2019-05-23 07:54:15,emailverified,
573363,2019-09-02 13:16:28,emailverified,
126090,2018-04-14 13:45:54,emailverified,
119910,2018-04-09 06:57:19,emailverified,
93410,2017-05-25 06:51:55,emailverified,
68879,2016-01-13 10:43:52,emailverified,
681739,2020-07-04 11:53:56,emailverified,
114212,2018-04-06 13:31:42,emailverified,
337778,2018-11-11 12:11:28,emailverified,
640289,2020-01-24 12:09:02,emailverified,
310644,2018-10-15 08:01:32,emailverified,
440825,2019-04-27 13:27:43,emailverified,
397595,2019-02-17 21:12:32,emailverified,
87331,2017-02-07 21:26:42,emailverified,
681729,2020-07-04 11:04:49,emailverified,
612294,2019-10-21 00:40:33,emailverified,
120354,2018-04-09 12:22:13,emailverified,
64395,2015-10-17 14:54:11,emailverified,
363400,2018-12-06 12:42:42,emailverified,
353210,2018-11-25 06:15:53,emailverified,
654638,2020-03-15 18:32:12,emailverified,
